Reading: ../data/attack_samples/2025-10-02-traffic-from-infected-Android-phone.pcap
Writing: ../data/flows_output.jsonl

===== FLOW SUMMARY =====
10.10.2.101:54244 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:54260 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:54272 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:54280 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:54288 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:54290 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:54302 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:54316 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:54418 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:54424 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:54430 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:54442 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:54452 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:55524 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:55526 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:55532 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:55536 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:55548 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:55560 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:55566 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:55720 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:55722 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:55724 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:55740 -> 101.32.207.8:8080 [TCP] packets=32 bytes=2455
10.10.2.101:55750 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:55756 -> 101.32.207.8:8080 [TCP] packets=47 bytes=7363
10.10.2.101:55766 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:55772 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:57124 -> 101.32.207.8:8080 [TCP] packets=11 bytes=1563
10.10.2.101:57136 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:57150 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:57594 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:57606 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:57608 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:57616 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:57624 -> 101.32.207.8:8080 [TCP] packets=5 bytes=338
10.10.2.101:58524 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:58534 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:58754 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:58756 -> 101.32.207.8:8080 [TCP] packets=13 bytes=1537
10.10.2.101:59030 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:59042 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:59054 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:59060 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:59070 -> 101.32.207.8:8080 [TCP] packets=5 bytes=350
10.10.2.101:59996 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:60006 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:60014 -> 101.32.207.8:8080 [TCP] packets=17 bytes=2499
10.10.2.101:60026 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:60038 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:60054 -> 101.32.207.8:8080 [TCP] packets=4 bytes=272
10.10.2.101:37306 -> 13.32.104.125:443 [TCP] packets=17 bytes=5081
10.10.2.101:10500 -> 141.207.227.233:500 [UDP] packets=4 bytes=1896
10.10.2.101:14500 -> 141.207.227.233:4500 [UDP] packets=24 bytes=15120
10.10.2.101:49014 -> 142.250.113.139:443 [TCP] packets=25 bytes=12962
10.10.2.101:41688 -> 142.250.113.17:443 [TCP] packets=88 bytes=111546
10.10.2.101:41690 -> 142.250.113.17:443 [TCP] packets=53 bytes=62201
10.10.2.101:41706 -> 142.250.113.17:443 [TCP] packets=114 bytes=149376
10.10.2.101:41712 -> 142.250.113.17:443 [TCP] packets=2004 bytes=2856526
10.10.2.101:59878 -> 142.250.113.17:443 [TCP] packets=214 bytes=74250
10.10.2.101:34516 -> 142.250.113.94:443 [TCP] packets=3 bytes=261
10.10.2.101:36063 -> 142.250.113.94:443 [UDP] packets=15 bytes=8070
10.10.2.101:36172 -> 142.250.113.94:443 [TCP] packets=3 bytes=261
10.10.2.101:36182 -> 142.250.113.94:443 [TCP] packets=3 bytes=261
10.10.2.101:38904 -> 142.250.113.94:443 [TCP] packets=29 bytes=12624
10.10.2.101:55348 -> 142.250.113.94:443 [UDP] packets=9 bytes=6138
10.10.2.101:60678 -> 142.250.113.94:443 [TCP] packets=13 bytes=2271
10.10.2.101:45812 -> 142.250.113.95:443 [TCP] packets=10 bytes=2545
10.10.2.101:45814 -> 142.250.113.95:443 [TCP] packets=10 bytes=2545
10.10.2.101:51004 -> 142.250.113.95:443 [TCP] packets=23 bytes=4219
10.10.2.101:51008 -> 142.250.113.95:443 [TCP] packets=12 bytes=2698
10.10.2.101:48393 -> 142.250.114.105:443 [UDP] packets=12 bytes=6010
10.10.2.101:58254 -> 142.250.114.105:443 [TCP] packets=10 bytes=2466
10.10.2.101:49322 -> 142.250.114.132:443 [UDP] packets=88 bytes=16695
